FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106281078,ADVENTIST HEALTH ST. HELENA,2018R1,04-01-2017,03/31/2018,Open,Napa,3,407,Non Profit Corp.,Comparable,,707-963-3611,10 WOODLAND ROAD.,ST. HELENA,94574,STEVEN HERBER,151,151,81,"2,611",178,610,638,0,0,75,860,0,18,"4,990",0,"13,679","1,306","4,730","2,615",0,0,459,"3,704",0,35,"26,528",0,"29,030",578,"1,072","6,397",0,0,"4,050","16,234",0,759,"58,120","38,67,54,438","3,72,08,177","3,49,68,742","5,74,40,844",0,0,"66,85,258","10,73,83,489",0,"62,34,277","63,66,75,225","19,07,17,590","50,39,565","85,22,410","4,97,30,468",0,0,"1,23,75,756","9,67,95,937",0,"45,77,234","36,77,58,960","7,03,217","48,61,04,740","1,45,16,678","3,20,28,210","8,92,58,802","-17,18,374",0,0,"1,81,22,771","12,85,13,849",0,"1,16,44,606",0,0,0,"1,01,79,288","78,93,53,787",0,"2,88,92,328",0,0,"2,88,92,328","8,78,56,144","2,74,60,402","1,19,84,055","4,79,57,027",0,0,"45,39,112","6,63,95,828",0,"-22,19,842","24,39,72,726","61,52,712","23,90,26,378",0,"9,30,851",0,0,0,0,"24,03,02,290","8,76,53,865",0,0,0,0,0,0,0,0,0,0,0,0,0
106150808,ADVENTIST HEALTH TEHACHAPI VALLEY,2018R1,04-01-2017,03/31/2018,Open,Kern,9,623,District,Comparable,Teaching,661-823-3000,115 WEST E STREET,TEHACHAPI,93561,DAVID EASTMAN,28,24,13,20,4,13,12,0,0,8,5,0,2,64,0,94,32,633,32,0,0,145,12,0,2,950,0,"4,829","1,300","2,961","20,411",0,0,"1,349","3,541",0,"1,559","35,950","9,69,203","45,611","5,39,461","10,92,396",0,0,"2,31,573","2,99,832",0,"7,071","31,85,147","1,20,91,824","64,84,291","42,61,438","2,45,98,704",0,0,"25,79,971","1,42,89,856",0,"25,29,231","6,68,35,315","2,52,450","65,01,042","46,64,802","37,12,267","2,08,16,190",0,0,0,"24,17,037","42,41,832",0,"16,76,819",0,0,0,"39,37,871","4,82,20,310",0,"12,740",0,0,"12,740","65,59,986","18,65,100","10,91,783","31,73,554",0,0,"16,92,132","63,63,783",0,"10,66,554","2,18,12,892","37,548","2,41,41,676",0,"27,060",0,0,0,0,"1,90,45,954","3,16,72,581",0,0,0,0,0,0,0,0,0,0,0,0,0
106231396,ADVENTIST HEALTH UKIAH VALLEY,2018R1,04-01-2017,03/31/2018,Open,Mendocino,1,113,Church,Comparable,Teaching,707-462-3111,275 HOSPITAL DRIVE,UKIAH,95482,GWEN MATTHEWS,67,50,40,"1,377",118,245,"1,160",0,0,87,491,0,37,"3,515",0,"5,204",464,752,"3,354",0,0,335,"1,292",0,117,"11,518",0,"85,899","5,415","4,464","72,018",0,0,"8,642","61,082",0,"5,405","2,42,925","6,50,06,349","55,97,724","99,11,184","4,41,64,753",0,0,"31,77,855","1,97,56,667",0,"13,03,633","14,89,18,165","13,44,39,716","86,88,479","81,17,439","9,75,58,185",0,0,"81,09,735","7,77,21,427",0,"81,56,068","34,27,91,049","22,66,414","15,16,56,051","1,12,51,788","1,21,73,119","10,90,81,752","1,77,798",0,0,"61,74,408","4,97,94,404",0,"86,11,689",0,0,0,"1,05,91,996","36,17,79,419",0,"4,68,17,132",0,0,"4,68,17,132","4,38,26,234","27,46,619","57,07,663","7,79,61,289",0,0,"47,30,856","4,29,35,260",0,"-11,60,994","17,67,46,927","30,18,683","15,68,00,619",0,"49,889",183,366,"18,03,397",0,"1,98,54,239","6,47,16,262",0,0,0,0,0,0,0,0,0,0,0,0,0
106481015,ADVENTIST HEALTH VALLEJO,2018R1,04-01-2017,03/31/2018,Open,Solano,3,409,Non Profit Corp.,Comparable,,707-963-3611,525 OREGON STREET,VALLEJO,94590,DR STEVE HERBER,61,61,60,559,114,455,0,0,18,123,"1,123",0,0,"2,392",0,"6,495",860,"4,515",0,0,181,908,"7,568",0,0,"20,527",0,"4,180",6,281,0,0,91,740,"3,012",0,21,"8,331","2,53,48,555","32,95,429","1,64,60,416",0,0,"5,49,124","27,04,070","2,98,52,915",0,0,"7,82,10,509","66,63,811","17,696","1,65,413",0,0,"54,294","7,15,460","40,02,546",0,"66,647","1,16,85,867","75,024","2,42,63,342","2,66,430","1,14,78,469","52,238",0,0,"4,24,563","3,80,018","69,30,395",0,"12,99,174",0,0,0,"3,31,044","4,55,00,697",0,0,0,0,0,"72,70,382","31,89,706","45,26,678","-63,435",0,"1,78,855","30,60,077","2,32,24,653",0,"30,08,763","4,43,95,679","1,71,194","2,61,62,447",0,0,0,0,0,0,"1,52,783",0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190878,ADVENTIST HEALTH WHITE MEMORIAL,2018R1,04-01-2017,03/31/2018,Open,Los Angeles,11,925,Non Profit Corp.,Comparable,Rural,323-268-5000,1720 CESAR E. CHAVEZ AVENUE,LOS ANGELES,90033,JOHN RAFFOUL,353,353,244,"3,233","2,484","4,530","6,061",0,0,114,"2,661",0,591,"19,674",0,"18,944","9,642","21,190","24,492",0,0,738,"8,330",0,"1,780","85,116",0,"26,965","15,364","19,410","50,124",0,0,"5,143","31,038",0,"7,087","1,55,131","33,05,61,727","24,27,84,552","32,32,15,101","52,39,04,137",0,0,"34,67,403","15,03,62,489",0,"3,10,27,661","1,60,53,23,070","9,83,03,281","9,87,82,720","7,81,58,079","28,36,01,031",0,0,"25,53,904","10,87,29,394",0,"2,49,24,708","69,50,53,117","54,30,492","35,28,49,785","26,70,03,067","33,32,49,832","61,80,87,689","-2,96,80,452",0,0,"80,79,234","20,27,85,990",0,"1,19,02,399",0,0,0,"6,87,27,609","1,83,84,35,645","1,82,569","3,46,90,290",0,0,"3,48,72,859","6,71,33,977","7,20,92,501","7,47,86,121","24,52,56,564",0,0,"-28,84,339","3,89,21,478",0,"15,07,099","49,68,13,401","3,34,91,317","43,79,41,665",0,"1,16,41,608",0,0,0,0,"1,53,09,295","15,61,42,040",0,0,0,0,0,0,0,0,0,0,0,0,0
106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,2018R1,04-01-2017,03/31/2018,Open,Orange,13,1012,Non Profit Other,Comparable,,714-999-5102,1111 WEST LA PALMA AVENUE,ANAHEIM,92801,RICHARD CASTRO,223,223,223,"2,511","1,869","1,187","3,153",0,0,80,"1,670",1,251,"10,722",0,"12,001","10,341","5,090","11,681",0,0,705,"4,760",1,795,"45,374",0,"8,580","6,465","7,118","20,043",0,0,"1,673","10,914",2,"3,478","58,273","24,08,17,346","19,96,34,524","8,70,24,442","22,87,36,868",0,0,"1,27,75,103","13,90,43,966","31,271","1,61,01,702","92,41,65,222","6,21,13,660","9,62,15,163","2,60,17,145","12,37,57,463",0,0,"1,25,24,646","8,47,67,560","20,430","1,15,06,612","41,69,22,679","1,27,33,229","26,36,12,756","25,25,99,642","9,43,28,165","28,92,90,877","-31,12,099",0,0,"1,96,72,663","18,28,13,379",0,"51,701",0,0,0,"85,75,068","1,12,05,65,381",0,"3,360",0,0,"3,360","3,93,18,251","4,32,50,045","2,18,25,520","6,32,06,814",0,0,"56,27,085","4,09,98,147",0,"63,00,018","22,05,25,880","8,37,330","19,89,21,443",0,0,0,0,0,0,"14,07,045","55,83,542",0,0,0,0,0,0,0,0,0,0,0,0,0
106010735,ALAMEDA HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,Alameda,5,417,Non Profit Corp.,Comparable,Rural,510-437-4800,2070 CLINTON AVENUE,ALAMEDA,94501,DELVECCHIO FINLEY,251,217,217,"1,241",189,228,508,0,35,43,344,0,51,"2,639",0,"17,422","1,914","46,058","3,513",0,144,167,"4,307",0,"1,187","74,712",0,"8,222",934,896,"7,936",0,333,"1,262","5,885",0,"5,378","30,846","11,63,13,602","1,30,23,391","6,63,64,920","3,66,09,311",0,"30,56,500","24,07,046","1,87,64,861",0,"29,82,693","25,95,22,324","5,01,26,456","69,34,187","47,74,636","4,12,28,579",0,"49,76,851","42,72,720","2,51,67,126",0,"61,53,177","14,36,33,732","68,56,471","13,78,19,170","1,58,60,868","6,22,78,645","6,31,46,809","-18,26,864",0,"80,33,349","55,88,568","3,10,23,374",0,"18,22,607",0,0,0,0,"33,06,02,997",0,0,"19,29,882",0,"19,29,882","2,86,20,888","40,96,710","1,06,87,775","1,46,91,081",0,"19,29,884","10,91,198","1,29,08,613",0,"4,56,792","7,44,82,941","5,38,248","10,48,99,079",0,"60,70,716",0,0,0,0,"26,10,715","72,65,266",0,0,0,0,0,0,0,0,0,0,0,0,0
106190017,ALHAMBRA HOSPITAL MEDICAL CENTER,2018R1,04-01-2017,03/31/2018,Open,Los Angeles,11,913,Investor - Ptnr.,Comparable,,626-570-1606,100 SOUTH RAYMOND AVENUE,ALHAMBRA,91801,IRIS LAI,144,144,144,"1,561","1,204",181,"2,182",0,0,22,474,0,41,"5,665",17,"10,911","4,757","2,758","14,151",0,0,59,"1,651",0,177,"34,464","9,385","3,978","2,452","1,875","10,437",0,0,147,"3,228",4,"6,171","28,292","14,59,22,598","7,32,63,692","2,37,94,754","14,84,61,060",0,0,"10,16,706","2,68,52,130",0,"19,91,107","42,13,02,047","2,90,71,143","1,63,58,105","67,80,483","4,35,41,804",0,0,"11,54,936","2,17,64,682",950,"75,91,031","12,62,63,134","22,40,143","13,89,59,646","9,19,46,888","2,65,27,013","18,98,41,438",0,0,0,"16,73,242","3,97,53,484",0,950,0,0,0,"46,30,503","49,55,73,307","9,81,84,491","1,49,59,589",0,0,"11,31,44,080","3,60,34,093","9,58,59,398","40,48,224","1,71,21,015",0,0,"4,98,400","88,63,325",0,"27,11,499","16,51,35,954","11,57,971","17,60,84,769",0,"4,45,130",0,0,0,0,"51,65,541","1,08,23,436",0,0,0,0,0,0,0,0,0,0,0,0,0
106010739,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMPUS,2018R1,04-01-2017,03/31/2018,Open,Alameda,5,415,Non Profit Corp.,Comparable,,510-204-4444,2450 ASHBY AVENUE,BERKELEY,94705,CHARLES PROSPER,397,397,245,"3,438",997,"2,399","3,659",0,0,564,"5,037",98,45,"16,237",0,"17,327","5,051","9,857","12,719",0,0,"7,748","20,842",344,122,"74,010",0,"29,504","7,463","3,513","20,717",8,0,"1,382","32,276","1,855","1,137","97,855","26,27,86,421","7,47,64,580","12,29,83,985","20,92,71,705",0,0,"9,48,68,734","28,35,36,864","47,74,758","16,85,814","1,05,46,72,861","25,46,81,426","6,82,54,317","2,25,88,396","13,59,09,963","2,96,797",0,"1,35,15,807","27,01,03,947","1,04,65,899","59,57,397","78,17,73,949","68,59,078","40,72,55,820","11,52,84,211","1,58,04,011","28,02,00,751",0,"1,61,128",0,"8,53,65,957","25,81,11,299",0,"1,51,27,520",0,0,0,"17,58,484","1,18,59,28,259","35,86,985",0,0,"2,13,09,195","2,48,96,180","11,02,12,027","3,13,21,671","12,97,68,370","6,49,80,917","1,35,669",0,"2,30,18,584","31,56,45,558","1,13,137","2,18,798","67,54,14,731","77,04,901","72,24,61,041",0,"76,14,605",0,0,0,0,"1,39,12,925","8,05,69,970",0,0,0,0,0,0,0,0,0,0,0,0,0
106010937,ALTA BATES SUMMIT MEDICAL CENTER - SUMMIT HAWTHORNE,2018R1,04-01-2017,03/31/2018,Open,Alameda,5,417,Non Profit Corp.,Comparable,,510-655-4000,350 HAWTHORNE AVENUE,OAKLAND,94609,CHARLES PROSPER,354,354,240,"5,969","1,303",866,"2,588",0,1,261,"1,873",72,31,"12,964",0,"33,177","7,075","6,493","13,408",0,1,"1,249","9,977",232,87,"71,699",0,"12,869","1,918","1,973","20,425",3,0,595,"10,279","1,506","1,134","50,702","53,97,42,770","12,04,66,037","9,14,42,851","21,24,40,262",0,"54,229","2,09,57,049","18,26,11,092","38,94,854","14,49,410","1,17,30,58,554","16,42,05,133","4,44,38,170","2,56,44,717","12,31,49,019","7,197",0,"74,38,454","16,07,53,649","89,51,388","60,09,707","54,05,97,434","61,66,657","56,91,76,227","12,89,91,537","7,72,19,565","26,61,30,803",0,"3,307","22,001","1,94,91,250","11,52,82,972",0,"1,28,46,242",0,0,0,"14,58,882","1,19,67,89,443",0,0,0,0,0,"13,47,71,676","3,59,12,670","3,98,68,003","6,94,58,478","3,890","32,228","89,04,253","22,30,61,781","34,40,716","14,12,850","51,68,66,545","2,50,56,893","68,93,08,308",0,"92,08,047",0,0,0,0,"4,26,39,163","50,99,93,233",0,0,0,0,0,0,0,0,0,0,0,0,0
106370652,ALVARADO HOSPITAL,2018R1,04-01-2017,09/30/2017,Open,San Diego,14,1418,Investor - Corp.,Comparable,,619-287-3270,6655 ALVARADO ROAD,SAN DIEGO,92120,ROBIN GOMEZ,306,306,306,846,252,212,573,9,0,176,400,1,20,"2,489",0,"4,338","1,200","1,209","2,492",24,0,"1,187","1,582",1,60,"12,093",0,"3,246","1,002","1,115","5,091",119,0,"1,291","5,211",2,"1,318","18,395","7,14,54,985","2,06,93,286","1,34,60,210","3,12,61,774","15,10,526",0,"1,14,85,445","3,93,78,756","91,468","41,68,325","19,35,04,775","1,69,34,651","69,96,566","45,18,196","1,98,41,685","5,19,362",0,"23,15,467","2,13,67,194","24,621","29,59,839","7,54,77,581","56,37,935","7,28,45,548","1,85,21,322","1,08,67,983","4,39,23,558",0,"15,55,308",0,"1,14,62,343","4,54,36,463",0,"1,16,089",0,0,0,"10,24,040","21,13,90,589",0,0,0,0,0,"1,55,44,088","91,68,530","71,10,423","71,79,901","4,74,580",0,"23,38,569","1,53,09,487",0,"4,66,189","5,75,91,767","4,40,289","6,58,68,963","6,46,376",0,0,0,0,0,"61,43,165","6,73,22,244",0,0,0,0,0,0,0,0,0,0,0,0,0
106370749,ALVARADO PARKWAY INSTITUTE BHS,2018R1,04-01-2017,03/31/2018,Open,San Diego,14,1422,Investor - Corp.,Comparable,,619-465-4411,7050 PARKWAY DRIVE,LA MESA,91942,MEGAN MONTGOMERY-WEST,66,66,66,795,202,230,0,0,0,0,992,0,18,"2,237",0,"9,776","2,561","3,311",0,0,0,0,"6,281",0,82,"22,011",0,"1,05,979","8,402","4,498","8,333",0,0,0,"10,232",0,344,"1,37,788","2,84,35,073","50,55,255","87,60,796",0,0,0,0,"1,31,30,000",0,"1,90,097","5,55,71,221","2,30,85,855","15,48,374","9,44,580","17,49,930",0,0,0,"18,66,739",0,"98,666","2,92,94,144","5,29,747","3,19,29,551","8,03,021","66,24,410",0,0,0,0,0,"1,47,45,021",0,0,0,0,0,0,"5,46,31,750",0,0,0,0,0,"1,91,01,632","58,00,607","30,80,966","17,49,930",0,0,0,"2,51,717",0,"2,48,763","3,02,33,615",0,"2,61,32,189",0,0,0,0,0,0,"6,13,560","17,84,731",0,0,0,0,0,0,0,0,0,0,0,0,0
106194010,AMERICAN RECOVERY CENTER,2018R1,04-01-2017,03/31/2018,Open,Los Angeles,11,917,Non Profit Corp.,Comparable,,909-865-2336,2180 VALLEY BOULEVARD,POMONA,91768,SHIRLEY SUMMERS,173,173,173,0,0,0,0,"1,933",0,0,0,0,0,"1,933",0,0,0,0,0,"33,864",0,0,0,0,0,"33,864",0,0,0,0,0,"5,905",0,0,0,0,176,"6,081",0,0,0,0,"3,37,69,463",0,0,0,0,0,"3,37,69,463",0,0,0,0,"10,23,496",0,0,0,0,"49,675","10,73,171",0,0,0,0,0,0,"2,80,88,752",0,0,0,0,0,0,0,0,"41,835","2,81,30,587",0,0,0,0,0,0,0,0,0,"67,04,207",0,0,0,0,"7,840","67,12,047","2,326","55,84,645","1,83,461",0,0,0,0,0,"49,746","24,21,043",0,0,0,0,0,0,0,0,0,0,0,0,0
106301188,ANAHEIM GLOBAL MEDICAL CENTER,2018R1,04-01-2017,03/31/2018,Open,Orange,13,1012,Investor - Corp.,Comparable,,714-835-3555,1025 SOUTH ANAHEIM BOULEVARD,ANAHEIM,92805,SUZANNE RICHARDS,188,188,188,564,577,"1,686",749,0,0,551,309,0,143,"4,579",0,"6,763","4,519","19,732","3,213",0,0,"5,602","1,382",0,734,"41,945",0,"2,494","1,098","6,299","8,727",0,0,"3,840","2,868",0,"2,754","28,080","3,62,10,511","3,51,65,197","5,82,71,034","2,85,54,753",0,0,"2,18,52,379","1,53,00,604",0,"52,04,333","20,05,58,811","1,16,09,014","73,75,025","1,37,55,341","2,76,39,046",0,0,"1,03,37,638","1,46,42,598",0,"75,20,901","9,28,79,563","1,10,46,228","3,25,58,140","3,43,27,002","5,83,91,132","5,04,03,614","-67,55,175",0,0,"1,70,66,889","1,25,11,830",0,0,0,0,0,"33,29,531","21,28,79,191",0,0,0,0,0,"1,52,61,385","82,13,220","1,94,54,638","67,25,963",0,0,"1,51,23,127","1,74,31,372",0,"-16,50,522","8,05,59,183","2,06,450","7,63,03,645","13,75,392",0,0,0,0,0,"19,52,324","27,74,600",0,0,0,0,0,0,0,0,0,0,0,0,0
106190034,ANTELOPE VALLEY HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,Los Angeles,11,901,District,Comparable,,661-949-5000,1600 WEST AVENUE J,LANCASTER,93534,"MICHAEL WALL,",420,393,265,"3,672","2,864","2,918","6,227",0,0,"4,602",0,314,105,"20,702",0,"19,558","11,682","13,971","22,297",0,0,"14,999",0,"1,429",664,"84,600",0,"20,884","10,637","18,470","62,021",0,0,"30,506",0,"24,592","2,095","1,69,205","30,27,58,348","21,14,59,944","17,08,51,410","32,45,76,054",0,0,"25,29,14,520",0,"2,41,51,197","90,13,048","1,29,57,24,521","6,99,01,918","9,27,12,767","5,09,45,556","20,37,16,116",0,0,"14,15,44,931",0,"2,46,10,667","1,04,17,861","59,38,49,816","1,88,13,169","29,80,57,147","23,23,61,890","17,22,70,364","43,80,92,862","-96,08,733",0,0,"30,02,40,514",0,0,"1,11,99,752",0,0,0,"28,09,976","1,46,42,36,941",0,0,0,0,0,"7,46,03,119","7,18,10,820","5,91,35,335","8,76,03,592",0,0,"9,16,23,220",0,"2,39,40,373","1,66,20,937","42,53,37,396","2,00,73,500","42,34,92,704",0,"10,48,705",0,0,0,0,"6,68,09,815","18,00,22,878",0,0,0,0,0,0,0,0,0,0,0,0,0
106364231,ARROWHEAD REGIONAL MEDICAL CENTER,2018R1,04-01-2017,03/31/2018,Open,San Bernardino,12,1209,City/County,Comparable,Rural,909-580-1000,400 N. PEPPER AVENUE,COLTON,92324,WILLIAM GILBERT,456,436,368,"2,485",0,"7,736","8,961",0,0,850,0,813,12,"20,857",0,"16,808",0,"50,830","35,713",0,0,"4,682",0,"3,396",29,"1,11,458",0,"51,435",0,"2,09,410","45,867",14,0,"8,780",0,"23,496",705,"3,39,707","18,15,68,757",0,"27,55,81,210","28,99,67,800",0,0,"7,28,91,671",0,"2,81,98,376","2,46,924","84,84,54,738","9,35,56,116",0,"20,71,85,243","15,28,39,888","14,317",0,"2,62,40,497",0,"6,09,37,302","18,17,757","54,25,91,120","17,70,723","19,03,48,039",0,"29,98,22,651","34,10,75,650","-12,89,18,478","14,317",0,"6,62,55,082",0,0,"7,68,30,134",0,0,0,0,"84,71,98,118",0,0,0,0,0,"8,47,76,834",0,"31,18,62,280","10,17,32,038",0,0,"3,28,77,086",0,"1,23,05,546","2,93,956","54,38,47,740","14,87,16,806","67,35,09,653",0,"3,96,41,189",0,0,0,0,"98,75,191","34,48,45,467","8,46,58,988",0,0,0,0,0,0,0,0,0,0,0,0
106400683,ATASCADERO STATE HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,San Luis Obispo,8,801,State,State Hospitals,,805-468-2000,10333 EL CAMINO REAL,ATASCADERO,93422,JON MORALES,"1,275","1,183","1,183",43,0,0,0,0,0,367,0,0,901,"1,311",0,"2,34,713",0,0,0,0,0,876,0,0,"1,69,853","4,05,442",0,0,0,0,0,0,0,0,0,0,0,0,"12,24,97,073",0,0,0,0,0,"4,54,446",0,0,"8,62,50,122","20,92,01,641",0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,532","7,671",0,0,0,0,0,"12,24,96,934",0,0,0,0,0,"4,54,446",0,0,"8,62,42,590","20,91,93,970",0,"23,92,24,755",0,"3,00,30,785",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106494048,AURORA BEHAVIORAL HEALTHCARE - SANTA ROSA,2018R1,04-01-2017,03/31/2018,Open,Sonoma,3,401,Investor - Corp.,Comparable,,707-800-7700,1287 FULTON ROAD,SANTA ROSA,95401,SUSAN ROSE,95,95,71,597,65,806,0,389,0,28,866,0,2,"2,753",0,"6,735",581,"7,019",0,"3,563",0,280,"5,893",0,15,"24,086",0,969,146,0,0,0,0,0,"1,731",0,0,"2,846","1,34,92,600","11,49,925","1,39,42,350",0,"71,01,575",0,"5,90,775","1,19,41,975",0,"30,075","4,82,49,275","5,84,675","1,00,100",0,0,0,0,0,"10,69,950",0,0,"17,54,725","-1,96,598","55,69,530","4,71,858","58,90,123",0,0,"30,56,403",0,"2,09,481","32,86,471",0,0,0,0,0,"6,836","1,82,94,104",0,0,0,0,0,"85,07,745","7,78,167","80,52,227",0,"40,45,172",0,"3,81,294","99,22,052",0,"23,239","3,17,09,896","12,290","3,14,40,262","41,99,344","-4,193",0,0,0,0,"52,117","1,83,796",0,0,0,0,0,0,0,0,0,0,0,0,0
106190163,AURORA CHARTER OAK,2018R1,04-01-2017,03/31/2018,Open,Los Angeles,11,915,Investor - Corp.,Comparable,,626-966-1632,1161 EAST COVINA BOULEVARD,COVINA,91724,TODD SMITH,134,134,128,792,607,"1,403",0,476,0,254,"1,918",837,37,"6,324",0,"9,091","5,675","10,006",0,"3,612",0,"2,124","12,641","2,574",221,"45,944",0,"5,151","1,845",0,0,0,0,256,"5,481",0,96,"12,829","1,37,82,375","84,47,575","1,49,91,975",0,"53,29,350",0,"32,63,150","1,90,07,775","40,26,275","3,40,200","6,91,88,675","25,21,600","9,01,600",0,0,0,0,"1,24,320","26,22,080",0,"59,040","62,28,640","12,69,171","66,95,360","42,02,274","76,62,589",0,"-1,33,414","40,20,321",0,"16,98,819","85,40,205",0,"35,99,573",0,0,0,"1,80,449","3,77,35,347",0,0,0,0,0,"96,08,615","50,70,708","70,73,012",0,"13,09,029",0,"16,20,862","1,23,54,249","4,26,702","2,18,791","3,76,81,968","44,444","3,51,10,352","9,84,033","14,37,076",0,0,0,0,"15,24,926","18,91,399",0,0,0,0,0,0,0,0,0,0,0,0,0
106190462,AURORA LAS ENCINAS HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,Los Angeles,11,911,Investor - Corp.,Comparable,,626-795-9901,2900 EAST DEL MAR BOULEVARD,PASADENA,91107,TOM MAHLE,118,118,83,808,306,282,4,34,0,"1,931","1,935",67,99,"5,466",0,"6,333","2,236","1,226",25,118,0,"6,862","10,889",284,962,"28,935",0,"2,418",495,0,0,0,0,479,"8,209",11,291,"11,903","96,57,375","34,31,200","18,50,650","37,600","1,77,850",0,"1,02,66,138","1,63,73,396","4,25,119","14,59,797","4,36,79,125","11,75,680","2,13,120",0,0,0,0,"2,92,320","39,48,320","4,160","1,88,160","58,21,760","12,11,769","43,10,457","14,74,764","9,55,539","15,411",0,"76,500",0,"35,35,316","66,96,301",0,"5,31,916",0,0,0,"11,32,781","1,99,40,754",0,0,0,0,0,"62,72,684","21,04,815","8,41,420","22,174","90,910",0,"70,17,825","1,23,43,530",10,"8,66,763","2,95,60,131","62,746","2,80,97,590","13,89,116","20,74,072",0,0,0,0,"2,02,752","18,53,741",0,0,0,0,0,0,0,0,0,0,0,0,0
106374024,AURORA SAN DIEGO,2018R1,04-01-2017,03/31/2018,Open,San Diego,14,1412,Investor - Corp.,Comparable,,858-675-4200,11878 AVENUE OF INDUSTRY,SAN DIEGO,92128,ALAIN AZCONA,80,80,76,217,231,230,0,25,0,552,"1,694",12,31,"2,992",0,"2,481","2,542","1,361",0,135,0,"8,997","11,690",50,229,"27,485",0,"1,128",617,0,0,0,0,"2,089","10,773",0,109,"14,716","37,39,570","38,26,575","20,36,307",0,"2,02,950",0,"1,35,55,800","1,75,94,539","75,329","3,44,205","4,13,75,275","5,44,320","3,06,720",0,0,0,0,"11,68,000","57,87,040",0,"54,720","78,60,800","5,58,733","19,39,363","16,87,324","9,21,574",0,0,"1,07,122",0,"43,86,037","94,05,044",0,"75,329",0,0,0,"2,45,926","1,93,26,452",0,0,0,0,0,"23,44,527","24,45,971","11,14,733",0,"95,828",0,"1,03,37,763","1,34,17,803",0,"1,52,998","2,99,09,623","56,762","2,54,74,740","8,51,611","-4,175",0,0,0,0,"2,60,230","4,46,911",0,0,0,0,0,0,0,0,0,0,0,0,0
